compression_ratio,input_points_mean,input_points_std,output_points_mean,output_points_std,actual_compression_ratio_mean,actual_compression_ratio_std,runtime_seconds_mean,runtime_seconds_std,memory_mb_mean,memory_mb_std,throughput_traj_per_sec_mean,throughput_traj_per_sec_std,hausdorff_distance_mean,hausdorff_distance_std
5.074285714285714,888.0,,175.0,,5.074285714285714,,5.954718828201294,,0.04474925994873047,,0.16793404169883602,,111.7114687145887,
5.225,209.0,,40.0,,5.225,,0.34350156784057617,,0.016204833984375,,2.9111948637862226,,244.026163203135,
8.038461538461538,209.0,,26.0,,8.038461538461538,,1.031332015991211,,0.02274799346923828,,0.9696198551917369,,248.09690320866417,
10.206896551724139,888.0,,87.0,,10.206896551724139,,1.8740546703338623,,0.027818679809570312,,0.5336023627431585,,309.9270792926337,
11.0,209.0,,19.0,,11.0,,0.27613353729248047,,0.014801025390625,,3.621436243511416,,84.67461783984295,
32.888888888888886,888.0,,27.0,,32.888888888888886,,6.90027379989624,,0.049224853515625,,0.14492178556958668,,976.5090817226413,
