compression_ratio,input_points_mean,input_points_std,output_points_mean,output_points_std,actual_compression_ratio_mean,actual_compression_ratio_std,runtime_seconds_mean,runtime_seconds_std,memory_mb_mean,memory_mb_std,throughput_traj_per_sec_mean,throughput_traj_per_sec_std,hausdorff_distance_mean,hausdorff_distance_std,turn_preservation_mean,turn_preservation_std,stop_preservation_mean,stop_preservation_std
5.016949152542373,888.0,,177.0,,5.016949152542373,,1.415252447128296,,0.17732620239257812,,0.7065877201124865,,536.572792636566,,0.7830882352941176,,0.9,
5.097560975609756,209.0,,41.0,,5.097560975609756,,0.28400468826293945,,0.04099082946777344,,3.52106863487469,,58.14289891010969,,0.6637168141592921,,0.5,
10.090909090909092,888.0,,88.0,,10.090909090909092,,1.1718089580535889,,0.1522197723388672,,0.8533814263214297,,615.6920716855178,,0.7132352941176471,,0.6,
10.45,209.0,,20.0,,10.45,,0.28062915802001953,,0.04033946990966797,,3.563421588317854,,58.14289891010969,,0.504424778761062,,0.6666666666666666,
